Date,Username,Content,Mentions
"2023-01-12,12:10:37",big papa,I think I haven’t stopped crying all day hahaha,
"2023-01-12,12:10:23",big papa,Feels bad,
"2023-01-12,12:10:20",big papa,I haven’t been bad in a while,
"2023-01-12,12:01:44",big papa,I guess I popped blood vessels on my face from crying so hard,
"2023-01-12,10:40:18",big papa,Mine is way worse,
"2023-01-12,10:37:51",big papa,"난 괜찮아, 그냥 슬퍼. 차사고 왜 그런지 모르겠어…유심히 본 줄 알았는데 그래도 차를 쳤어 😭 ㅠㅠㅠㅠㅠㅠ",
"2023-01-12,09:09:34",big papa,Dang,
"2023-01-12,09:07:04",big papa,Yeah,
"2023-01-12,09:07:00",big papa,UCI student Tesla,
"2023-01-12,09:06:52",big papa,It was a Tesla too,
"2023-01-12,09:06:47",big papa,Anyways life sucks,
"2023-01-12,09:06:43",big papa,💀,
"2023-01-12,09:06:41",big papa,And I started crying more,
"2023-01-12,09:06:32",big papa,And then I got an email saying the class I came to school for got cancelled,
"2023-01-12,09:06:17",big papa,I cried so hard I was shaking and having a mf panic attack in my car,
"2023-01-12,09:04:12",big papa,Don’t trip,
"2023-01-12,09:04:09",big papa,I started laugh crying that I have bad karma,
"2023-01-12,09:04:01",big papa,I really fucked shit up,
"2023-01-12,09:03:45",big papa,I’m too poor for this shit,
"2023-01-12,09:03:40",big papa,But damn,
"2023-01-12,09:03:38",big papa,Of course I exchanged insurance n stuff,
"2023-01-12,09:03:27",big papa,I cried in my car for like an hour thirty minutes,
"2023-01-12,09:03:15",big papa,yea it was accidental,
"2023-01-12,07:55:33",big papa,I scratched a car,
"2023-01-12,07:55:26",big papa,I’m gonna throw up,
"2023-01-11,21:19:34",big papa,I’m so terrified of him,
"2023-01-11,21:19:21",big papa,I think he’s a skinwalker actually,
"2023-01-11,21:19:13",big papa,guys,
"2023-01-11,20:37:16",big papa,Slightly formal but it’s good,
"2023-01-11,20:37:09",big papa,Spelling is good,
"2023-01-11,20:37:04",big papa,Grammar is good,
"2023-01-11,20:37:00",big papa,that’s actually good,
"2023-01-11,20:36:56",big papa,Woah,aamindehkordi#1473
"2023-01-11,18:12:44",big papa,What is ChatGPT,
"2023-01-11,14:57:43",big papa,me no,aamindehkordi#1473
"2023-01-10,21:14:39",big papa,Don’t play,
"2023-01-10,21:12:01",big papa,<@443274224505716741>,jettaquino#4967
"2023-01-10,21:11:59",big papa,TOLD U,
"2023-01-10,21:11:56",big papa,PERIOD,
"2023-01-10,21:10:30",big papa,I’m having a debate with someone,
"2023-01-10,21:10:24",big papa,who is finer,
"2023-01-10,21:10:22",big papa,Kelly Oubre or Neymar,
"2023-01-10,19:49:04",big papa,Juno fur clit,
"2023-01-10,19:48:43",big papa,oh you mean,
"2023-01-10,19:48:42",big papa,https://tenor.com/view/juno-beastars-mouth-fangs-wolf-gif-20321083,
"2023-01-10,19:48:19",big papa,Crush ?,
"2023-01-10,19:46:33",big papa,😂😂😂😂,
"2023-01-10,19:46:30",big papa,And u don’t have to deal with them,
"2023-01-10,19:46:24",big papa,So I can have friends,
"2023-01-10,19:46:20",big papa,Punk them,
"2023-01-10,19:46:18",big papa,Then give them my number,
"2023-01-10,19:46:14",big papa,U should like flirt with them,
"2023-01-10,19:45:38",big papa,*shewolffriends,
"2023-01-10,19:45:31",big papa,Oh lemme rephrase for u,
"2023-01-10,19:45:13",big papa,I want friends,
"2023-01-10,19:45:10",big papa,Can u guys all get girlfriends soon,
"2023-01-10,19:45:03",big papa,I’m gonna pray about it 😂😂😂,
"2023-01-10,19:44:56",big papa,I hope so,
"2023-01-10,19:44:51",big papa,maybe I’ll make friends in medical school,
"2023-01-10,19:44:45",big papa,eh,
"2023-01-10,19:44:44",big papa,it’s my last quarter tho,
"2023-01-10,19:44:39",big papa,right,
"2023-01-10,19:42:45",big papa,I genuinley don’t have any friends 😐,
"2023-01-10,19:42:37",big papa,I think I might be like socially retarded,
"2023-01-10,19:42:30",big papa,I wish I went to concordia,
"2023-01-10,19:41:22",big papa,😂😂😂,
"2023-01-10,19:41:19",big papa,how do u guys make friends,
"2023-01-10,19:41:02",big papa,how come I have no friends at UCI,
"2023-01-10,19:40:57",big papa,guys am I nice,
"2023-01-10,19:35:42",big papa,Have fun tho,
"2023-01-10,19:35:40",big papa,I go Arcadia,
"2023-01-10,19:35:32",big papa,but I’m not gonna be in town 😭,
"2023-01-10,19:35:24",big papa,I wanna see avatar I heard they are all sexy,
"2023-01-10,16:47:01",big papa,come cuckhold we are performing with flintstone Michigan survivors,
"2023-01-10,16:46:31",big papa,My brain interpreted that as like,
"2023-01-10,16:46:15",big papa,I didn’t understand any of this,KFC#2019
"2023-01-10,16:24:59",big papa,First 2 essays due next week,
"2023-01-10,16:24:46",big papa,🙆🏻‍♀️,
"2023-01-10,16:24:41",big papa,I have 6 assignments due this week,jettaquino#4967
"2023-01-10,16:24:29",big papa,<@246124303643312138> how did ur sisters like the jewelry :3,~~Wild~~#5104
"2023-01-10,15:57:23",big papa,What the fuck,
"2023-01-10,15:57:21",big papa,Prof already announced midterms are in like 2 weeks,
"2023-01-10,15:57:10",big papa,Day 1 of my actual classes,
"2023-01-10,15:57:04",big papa,sometimes I wish I went to concordia,
"2023-01-10,12:32:16",big papa,U have to be at least 150lbs for UCI to collect it,
"2023-01-10,12:31:59",big papa,Should I get fat again so I can donate platelets,
"2023-01-10,11:15:27",big papa,Really had to walk 10000000 miles in the rain,
"2023-01-10,11:15:15",big papa,Well goddam,
"2023-01-10,10:29:46",big papa,I’m gonna kms,
"2023-01-10,10:29:40",big papa,Just found out on Thursdays I’m at UCI from 8am-7pm,
"2023-01-09,23:13:17",big papa,<@429701532309520404> happy birthday again!!! sorry I couldn’t come today I feel like shit,KFC#2019
"2023-01-09,19:12:47",big papa,Ahhhh I seeee,~~Wild~~#5104
"2023-01-09,19:12:42",big papa,That’s true !!!,jettaquino#4967
"2023-01-09,19:07:56",big papa,😂😂😂,
"2023-01-09,19:07:49",big papa,But why is mine so like bruised,
"2023-01-09,19:06:47",big papa,Oh wait urs kinda looks like mine,
"2023-01-09,19:03:35",big papa,I need to see if mine is normal or if I’m diseased LOL,
"2023-01-09,19:03:25",big papa,<@429701532309520404> <@246124303643312138> <@443274224505716741> show me ur arm hole from blood donation,~~Wild~~#5104、KFC#2019、jettaquino#4967
"2023-01-09,11:42:53",big papa,now donate ur blood,
"2023-01-09,11:42:47",big papa,HAPPY BIRTHDAY KINJO!!!,
"2023-01-08,23:07:16",big papa,Kate at home sleeping,
"2023-01-08,23:07:10",big papa,Jett with fam,
"2023-01-08,22:20:47",big papa,they like to build guitars hehe,
"2023-01-08,22:20:39",big papa,My dad made one for me and my uncle made the other one !!,~~Wild~~#5104
"2023-01-08,21:14:27",big papa,<@246124303643312138> I put the floor thingy in my room cuz I keep getting makeup on my carpet,~~Wild~~#5104
"2023-01-08,19:20:00",big papa,EXACTLY,
"2023-01-08,19:07:08",big papa,what the heck is my dad even saying in the family chat,
"2023-01-08,16:59:22",big papa,Who,
"2023-01-08,11:35:17",big papa,I think it’s not too far from ur house,
"2023-01-08,11:35:08",big papa,"29026 Canyon Vista Drive, Trabuco Canyon 92679",
"2023-01-08,11:15:16",big papa,Thank uuuuuuu,
"2023-01-08,11:11:08",big papa,I can drive over too,
"2023-01-08,11:10:57",big papa,Or 1?,
"2023-01-08,11:09:36",big papa,Maybe like 12:30?,
"2023-01-08,11:09:29",big papa,Church service atm,
"2023-01-08,11:09:23",big papa,Im like,
"2023-01-08,11:09:18",big papa,Can u come a lil later,
"2023-01-08,10:50:14",big papa,<@246124303643312138> when do u need to drop stuff off,~~Wild~~#5104
"2023-01-07,20:08:35",big papa,😂😂😂,
"2023-01-06,19:47:24",big papa,WHAT,aamindehkordi#1473
"2023-01-06,16:30:53",big papa,Sorry for party rocking,
"2023-01-06,15:50:41",big papa,HAHAHHAHAHAHHAHAHHAHA,
"2023-01-06,12:32:13",big papa,😂😂😂,
"2023-01-06,12:32:12",big papa,Anyways y’all should come together so my internship coordinator likes me,
"2023-01-06,12:30:51",big papa,also I can give u guys a coupon for a free pint of icecream at baskins LOL,
"2023-01-06,12:30:27",big papa,U can literally be a regular for platelets and get lowkey a lot of money LOL,
"2023-01-06,12:29:24",big papa,It’s usually $5 and $40,
"2023-01-06,12:29:15",big papa,$50 for platelet,
"2023-01-06,12:29:11",big papa,$10 gift card for blood donor,
"2023-01-06,12:29:04",big papa,In January we doing like,
"2023-01-06,12:27:50",big papa,It’s nice,
"2023-01-06,12:27:39",big papa,"Platelets u need a week before u donate again, the process is a couple hours and they give u hella snacks and u can just chill at the tv and watch Netflix or do hw or whatever",
"2023-01-06,12:27:00",big papa,They can check it,
"2023-01-06,12:26:50",big papa,When u donate blood see if u have good platelets,
"2023-01-06,12:26:31",big papa,I intern at the donor center lmk when u come,
"2023-01-06,12:26:14",big papa,And u can do it once a week,
"2023-01-06,12:26:09",big papa,If u donate platelets u get $40,
"2023-01-06,12:25:54",big papa,Does anyone wanna donate platelets and blood at UCI 😂😂😂,
"2023-01-06,12:25:44",big papa,So,
"2023-01-05,16:32:42",big papa,So clutch,
"2023-01-05,13:19:18",big papa,Maybe u guys can help him with that too 😂,
"2023-01-05,13:19:10",big papa,We also made a bunch of kimchi and I’m not sure if he can finish it by himself,
"2023-01-05,13:18:45",big papa,<@246124303643312138> Jett just picked up some stuff for Saturday from my house,~~Wild~~#5104
"2023-01-04,13:44:25",big papa,what does this mean ?,~~Wild~~#5104
"2023-01-03,14:48:16",big papa,"I text Nathan, I give Nathan money too so take some",~~Wild~~#5104
"2023-01-03,13:42:57",big papa,pleaseeeeeeeee,
"2023-01-03,13:41:25",big papa,I pay,
"2023-01-03,13:41:23",big papa,<@246124303643312138> <@573586960938172466> can someone run errand for me,~~Wild~~#5104、Hat Tipper Lady Acquirer#1904
"2023-01-03,13:28:50",big papa,I buy floor mirror,
"2023-01-03,13:28:31",big papa,Maybe another day for him,
"2023-01-03,13:28:27",big papa,He a lil sick today,
"2023-01-03,13:28:23",big papa,I ask him,
"2023-01-03,13:07:13",big papa,And of course dinner,
"2023-01-03,13:07:08",big papa,Just lmk,
"2023-01-03,13:07:06",big papa,But I will pay y’all commision if u want,
"2023-01-03,13:06:58",big papa,I am broke,
"2023-01-03,13:06:56",big papa,<@246124303643312138> I told Nathan too,~~Wild~~#5104
"2023-01-03,13:05:53",big papa,U guys can bring clothes n stuff too,
"2023-01-03,13:05:42",big papa,I’m bringing lots of things,
"2023-01-03,13:05:37",big papa,<@246124303643312138> I do have stuff to give Jett tho so he can put it in ur car,~~Wild~~#5104
"2023-01-03,13:05:19",big papa,I canttttttttttt,
"2023-01-03,12:51:25",big papa,Sad lunch,
"2023-01-03,02:31:28",big papa,Goodbye,
"2023-01-03,02:31:26",big papa,So I’m gonna go back to sleep now and try to dream again,
"2023-01-03,02:31:13",big papa,And none of it happened,
"2023-01-03,02:31:09",big papa,Went to discord,
"2023-01-03,02:31:06",big papa,Thought I already texted u guys,
"2023-01-03,02:30:55",big papa,Then I actually woke up,
"2023-01-03,02:30:50",big papa,I closed discord and went to sleep,
"2023-01-03,02:30:40",big papa,He told me a final grade got out and I distinctly remember him saying “don’t be mad but I got a 7/50 on my final exam”,
"2023-01-03,02:30:16",big papa,I tried to start typing and Robby somehow knew I went to discord,
"2023-01-03,02:29:54",big papa,You guys were playing like a over skype videocall game of battleships and it was getting really intense,
"2023-01-03,02:29:23",big papa,It was like a huge group Skype with all of you guys,
"2023-01-03,02:29:13",big papa,So I went to discord and all the boys were on a video call,
"2023-01-03,02:28:54",big papa,I got up from my sleep in my dream and thought I wanted to text u guys,
"2023-01-03,02:28:29",big papa,I fell back asleep immediatley but in my dream I was sleeping,
"2023-01-03,02:28:15",big papa,That is what woke me up,
"2023-01-03,02:28:08",big papa,It was crazy and I remember i#being in a tree at some point and falling,
"2023-01-03,02:27:44",big papa,At one point a giant gorilla came out and then got eaten by a giant python then a black poisonous giant spider ate it,
"2023-01-03,02:27:05",big papa,It was crowded like a mosh pit and everyone was fighting very realistically and from my scenario it was like I was watching it all go down from like a movie viewing perspective except it turned out they were actually filming a movie,
"2023-01-03,02:26:10",big papa,So I was in a setting between two large tow like buildings and there were big monsters and I was with the straw hat crew except I only remember sanji and he was like a real human man,
"2023-01-03,02:25:16",big papa,Joining dream share cuz I just woke up from a wild dream,
"2023-01-02,17:21:16",big papa,They dive in hoards it’s so fun,
"2023-01-02,17:21:08",big papa,No air tanks,
"2023-01-02,17:21:04",big papa,Like just the masks,
"2023-01-02,17:20:23",big papa,Built dif,
"2023-01-02,17:20:20",big papa,Do u know that the halmeonis (grandmas) there literally dive for fish in groups without any scuba gear,
"2023-01-02,17:19:56",big papa,I wanna go,
"2023-01-02,17:19:54",big papa,Omg jeju,
"2023-01-02,16:17:23",big papa,It made me laugh,
"2023-01-02,16:17:20",big papa,I like this,
"2023-01-02,15:10:46",big papa,I wanna go climbing again,
"2023-01-02,14:17:01",big papa,(Also I can fund everyone’s startups),
"2023-01-02,14:16:52",big papa,Thanks bb :3333 ❤️❤️❤️ I work hard for our future !!,
"2023-01-02,14:14:00",big papa,u can do it,
"2023-01-02,14:11:54",big papa,My straight As coming in clutch,
"2023-01-02,14:11:41",big papa,I happy,
"2023-01-02,14:11:38",big papa,UCI keep sending me free money for merit scholarships,
"2023-01-02,14:11:27",big papa,like my fam,
"2023-01-02,14:11:23",big papa,I payed $0,
"2023-01-02,14:11:20",big papa,For my entire 4 years of college,
"2023-01-02,14:11:13",big papa,Y’all,
"2023-01-02,09:43:18",big papa,that’s funny cuz I was just having a convo with jett the other day how every girl either looks like a fish a frog or a bug,
"2023-01-02,09:41:55",big papa,BAHHAHAHAHHAHAHAHA A FISH,KFC#2019
"2023-01-01,23:15:03",big papa,😭😭😭💀,~~Wild~~#5104
"2023-01-01,23:13:31",big papa,"Also this is so fun, reminds me of my psychoanalytic theories class cuz we did a lot of dream interpretations like this",aamindehkordi#1473
"2023-01-01,23:13:07",big papa,It’s oki I can do it,aamindehkordi#1473
"2023-01-01,20:13:29",big papa,EASY,
"2023-01-01,20:13:27",big papa,20 units in 10 weeks?,
"2023-01-01,20:13:22",big papa,My last quarter is 20 units,
"2023-01-01,01:21:11",big papa,Happy new years to my best friends !!! :-))) thanks for letting me in ur fun group !! 🙆🏻‍♀️🙆🏻‍♀️🥰🥰🥳🥳🥳,
"2023-01-01,01:20:45",big papa,https://tenor.com/view/anime-new-years-eve-celebrating-cr-gif-13172739,
"2022-12-31,19:56:09",big papa,I’ll bring it,
"2022-12-31,19:56:04",big papa,Please do,
"2022-12-31,19:35:56",big papa,R u coming los Feliz ?,
"2022-12-31,19:35:51",big papa,I give it to u asap tho,
"2022-12-31,19:35:45",big papa,I’m in Arcadia tomo,
"2022-12-31,19:30:04",big papa,I need Freud to analyze kinjos dreams and just be confused as a mf,
"2022-12-30,22:37:55",big papa,https://tenor.com/view/rock-lee-kimimaro-naruto-og-naruto-anime-fight-gif-25019713,
"2022-12-30,22:35:26",big papa,rewatching old naruto clips I forgor how iconic that part is,
"2022-12-30,22:35:15",big papa,I wanna be drunk Rock Lee for Halloween 2k23,
"2022-12-30,16:10:04",big papa,Bruh what,
"2022-12-30,16:08:47",big papa,https://www.thetealmango.com/latest/who-is-toco-dog-man-japanese-man-becomes-human-dog-after-buying-15k-collie-costume/,
"2022-12-30,14:42:43",big papa,That one made me laugh a lot,
"2022-12-30,14:42:33",big papa,I like the Ali one where he was driving y’all in a lighting storm after trying to rizz girls and lost a finger,
"2022-12-30,14:41:52",big papa,Cuz they send me 😂😂,
"2022-12-30,14:41:44",big papa,I always read them to all my sisters when I get them,
"2022-12-30,14:41:36",big papa,Kinjo dreams are my favorite,
"2022-12-29,21:38:58",big papa,🙆🏻‍♀️,
"2022-12-29,21:38:43",big papa,Look I make sausage bread,
"2022-12-28,20:58:13",big papa,I haven’t started,
"2022-12-28,20:58:10",big papa,My dad gave up cuz he said it was slow,
"2022-12-28,20:57:48",big papa,Is better call saul actually good like top tier or just eh good,
"2022-12-28,20:57:11",big papa,So,
"2022-12-27,23:35:24",big papa,Fuck Andrew Tate,
"2022-12-27,20:25:06",big papa,I can’t keep listening to this,
"2022-12-27,20:24:57",big papa,Anyways can someone give me new workout music,
"2022-12-27,20:14:54",big papa,I can’t wait to crack open the cherry blackout,
"2022-12-27,20:14:38",big papa,Anyways tigers blood worst flavor,
"2022-12-27,20:14:23",big papa,Sheesh,
"2022-12-27,20:14:22",big papa,But imagine if I had food in my system,
"2022-12-27,20:14:16",big papa,But it was just watery so it like washed all down which was good,
"2022-12-27,20:13:50",big papa,VOMITTED in the water fountain,
"2022-12-27,20:13:44",big papa,Then went to the water fountain,
"2022-12-27,20:13:37",big papa,At UCI,
"2022-12-27,20:13:34",big papa,Went on the stairmaster for 30 minutes,
"2022-12-27,20:13:24",big papa,I took my pre,
"2022-12-27,20:13:15",big papa,One time,
"2022-12-27,20:13:14",big papa,Was like,
"2022-12-27,20:13:12",big papa,My worst moment,
"2022-12-27,20:12:49",big papa,And then I threw up all my pre mid workout,
"2022-12-27,20:12:40",big papa,I tried that,
"2022-12-27,20:12:31",big papa,It deadass makes me wanna throw up,
"2022-12-27,20:12:23",big papa,Well I hate the taste,
"2022-12-27,20:12:12",big papa,<@246124303643312138> Jan 7 r u free for Los Feliz again? Nathan said he can,~~Wild~~#5104
"2022-12-27,20:11:22",big papa,My pump better be worth it,
"2022-12-27,20:11:17",big papa,That shit is so nasty,
"2022-12-27,20:11:13",big papa,And I almost projectile vomitted,
"2022-12-27,20:10:58",big papa,I dry scooped 2 scoops,
"2022-12-27,20:10:48",big papa,<@573586960938172466> just tried to dry scoop my tigersblood pre cuz I hate the flavor,Hat Tipper Lady Acquirer#1904
"2022-12-27,00:55:51",big papa,It is not,
"2022-12-27,00:55:49",big papa,Thought it was Jett’s,
"2022-12-27,00:55:45",big papa,I washed it,
"2022-12-27,00:55:43",big papa,Alright whose beanie is this,
"2022-12-27,00:37:42",big papa,I WANNA BE BUILT LIKE A JOESTAR ALREADY UGH,
"2022-12-27,00:37:20",big papa,I’m having a slay moment,
"2022-12-27,00:37:13",big papa,but to flex,
"2022-12-27,00:37:10",big papa,Not to flex,
"2022-12-26,23:41:20",big papa,😗,
"2022-12-26,23:41:14",big papa,Idk all I hear is “there are potential sugar mommys and milfs at the bar”,IsaacM#8081
"2022-12-26,23:40:51",big papa,Arena ktown bitches,
"2022-12-26,23:38:48",big papa,But there’s a lot better ones,
"2022-12-26,23:38:39",big papa,arena ktown is the place for abg blonde tatted bitches,
"2022-12-26,23:38:12",big papa,yeah idk u might just start saying slurs instead of dancing so,
"2022-12-26,23:37:53",big papa,in La,
"2022-12-26,23:37:49",big papa,Korea town,
"2022-12-26,23:37:43",big papa,But it’s full of mud people,
"2022-12-26,23:37:38",big papa,Ik a lot of them in ktown,
"2022-12-26,23:37:14",big papa,<@429701532309520404> are we gonna go clubbing when u turn 21,KFC#2019
"2022-12-26,23:37:04",big papa,I like that response,
"2022-12-26,23:36:59",big papa,😂😂😂😂,
"2022-12-26,23:35:02",big papa,Praying again for a penis,
"2022-12-26,23:34:58",big papa,treat em right cuz goddam,
"2022-12-26,23:34:52",big papa,Our bodies legit deteriorate for a week 💀,
"2022-12-26,23:34:41",big papa,the actual cramping and vomiting from nauseousness and headaches and everything,
"2022-12-26,23:34:18",big papa,y’all better treat her RIGHT when it’s nearing the time of the month,
"2022-12-26,23:34:04",big papa,When y’all get ur gfs,
"2022-12-26,10:29:35",big papa,Fitbit,~~Wild~~#5104
"2022-12-25,23:31:56",big papa,Zoro still tied up,
"2022-12-25,23:31:51",big papa,Jett stopped watching,KFC#2019
"2022-12-25,20:59:47",big papa,💀💀💀,
"2022-12-25,20:59:44",big papa,And then I met Jett at work,
"2022-12-25,20:59:39",big papa,Last time I quit I lasted 2 years,
"2022-12-25,20:59:32",big papa,Gracias,
"2022-12-25,20:45:07",big papa,LOL,
"2022-12-25,20:44:31",big papa,we gonna just mess with weed in its raw form 🤭,
"2022-12-25,20:43:42",big papa,LMFAOOOOOO,
"2022-12-25,20:43:11",big papa,For the sake of health lol,
"2022-12-25,20:43:04",big papa,<@657834634205200395> Jett and I gonna quit nic and thc juice for good,aamindehkordi#1473
"2022-12-25,15:37:15",big papa,LOLLL,aamindehkordi#1473
"2022-12-25,10:48:14",big papa,메리 크리스마스 🙆🏻‍♀️🙆🏻‍♀️,
"2022-12-24,23:16:37",big papa,"MERRY ALMOST CHRISTMAS BOYS !!!! I’m so thankful that you guys welcomed me into your friend group and let me be a part of the special bond you guys have with each other :-))) Genuinley means a lot to me to get to know each of you really well and I’m very thankful I can confidently call u guys my friends 🙆🏻‍♀️ I hope you guys are staying healthy and happy during the holidays and I hope as we go into the new year, you guys receive many many blessings !!! Merry (almost) Christmas !!! 🎄🎄🥳🥳",
"2022-12-24,21:31:20",big papa,https://tenor.com/view/pico-boku-no-pico-pico-ice-cream-ice-cream-boku-no-pico-ice-cream-gif-19698402,
"2022-12-24,21:11:02",big papa,https://tenor.com/view/mari-ohara-sifas-gaslight-gatekeep-girlboss-gif-22705767,
"2022-12-24,21:06:48",big papa,Idk what y’all r talking about,
"2022-12-24,21:06:42",big papa,Huh,
"2022-12-24,20:49:25",big papa,Was it something else,
"2022-12-24,20:49:04",big papa,Wait,
"2022-12-24,20:43:06",big papa,🏐,
"2022-12-24,20:42:44",big papa,I watched haikyuu tho,Hat Tipper Lady Acquirer#1904
"2022-12-24,08:34:45",big papa,https://tenor.com/view/good-morning-merry-christmas-christmas-eve-everyone-garfield-winter-gif-15880544,
"2022-12-24,00:33:27",big papa,get the leash,
"2022-12-24,00:33:16",big papa,based woman smh,
"2022-12-24,00:32:07",big papa,Based Woman?,
"2022-12-24,00:32:03",big papa,who tf is Kim,
"2022-12-24,00:31:59",big papa,I’m the only bb to you,
"2022-12-24,00:31:49",big papa,huh,jettaquino#4967
"2022-12-23,21:09:30",big papa,Tinger pinger mermernt ert ther fermiler fernction,~~Wild~~#5104
"2022-12-23,20:17:13",big papa,Uncle Nathan Uncle Robby Uncle Ali Uncle Kinjo Uncle Isaac,
"2022-12-23,20:16:44",big papa,My kids r gonna have so many uncles wtf,
"2022-12-23,20:16:38",big papa,Random thought,
"2022-12-23,20:09:31",big papa,is that racist idk I don’t think so,
"2022-12-23,20:09:24",big papa,Cuz it kinda looks like him,
"2022-12-23,20:09:19",big papa,Ohhhh I thought u were saying that cuz Nathan used the moon emoji,
"2022-12-23,20:06:13",big papa,Nathan’s comment?,
"2022-12-23,20:06:08",big papa,What,KFC#2019
"2022-12-23,20:03:57",big papa,Oh yeah,
"2022-12-23,20:00:53",big papa,I put the figurines she made me next to the poster,
"2022-12-23,19:59:58",big papa,she’s actually pretty good 💀,
"2022-12-23,19:59:51",big papa,BHAHAHAHAHAHAHHA,KFC#2019
"2022-12-23,19:59:46",big papa,She knitted and sewed the clothes and sculpted it too,
"2022-12-23,19:59:17",big papa,Isn’t it so cute she made it,
"2022-12-23,19:59:02",big papa,My little sister giving me her handmade usopp figure,
"2022-12-23,19:58:48",big papa,Bruh,
"2022-12-23,19:15:40",big papa,I simply can’t unsee it,
"2022-12-23,19:15:32",big papa,Please stop,~~Wild~~#5104
"2022-12-23,17:56:13",big papa,BAHAHHAHAHA,
"2022-12-23,17:55:56",big papa,look at my notes,
"2022-12-23,17:55:48",big papa,The saddleback Christmas service was pretty good actually,
"2022-12-23,17:55:35",big papa,<@246124303643312138> hey,~~Wild~~#5104
"2022-12-23,16:57:08",big papa,"really interesting how these days if I’m at a place where it is really hueless people dense, my automatic thought is “feels like I’m at Concordia”",
"2022-12-23,13:11:52",big papa,that sounds so fun,
"2022-12-23,12:55:54",big papa,Oh yay,
"2022-12-23,12:49:22",big papa,WHY DID IT SEND LIKE THAT,
"2022-12-23,12:42:36",big papa,missing flea market AGAIN,
"2022-12-23,12:42:22",big papa,L,
"2022-12-23,12:42:08",big papa,r u back in cali Jan 7,KFC#2019
"2022-12-23,12:41:39",big papa,👀,
"2022-12-23,12:41:36",big papa,Is RobbyxKinjo canon?,
"2022-12-23,12:41:16",big papa,My friend sahar thought kinjo and Robby were together,Hat Tipper Lady Acquirer#1904
"2022-12-23,09:53:52",big papa,the tea I’ve been missing my whole life,
"2022-12-23,09:53:43",big papa,Imma need more Minnesota stories,
"2022-12-23,09:05:56",big papa,omg waking up to this story was so nice,
"2022-12-23,09:05:46",big papa,65 people in the live 💀💀💀,KFC#2019
"2022-12-22,21:08:50",big papa,I only need to be crackerfied now,
"2022-12-22,21:08:38",big papa,I feel like I can be <@246124303643312138> now,~~Wild~~#5104
"2022-12-22,21:08:28",big papa,I feel like my shirt plus this garf is peak robby core,
"2022-12-22,21:08:12",big papa,But,
"2022-12-22,21:08:11",big papa,Ignore my busted ahh face I don’t feel like wearing makeup at 9:08pm on a Thursday night,
"2022-12-22,19:28:36",big papa,They bring a camel every time bruh,
"2022-12-22,19:28:30",big papa,I recognize the place so fast,
"2022-12-22,19:27:34",big papa,ur at saddleback right,
"2022-12-22,19:27:15",big papa,Wait mf,~~Wild~~#5104
"2022-12-21,19:08:48",big papa,😂,
"2022-12-21,19:08:20",big papa,It’s from this video he did a while ago,
"2022-12-21,19:03:11",big papa,this is me rn,
"2022-12-21,19:03:04",big papa,um no,
"2022-12-21,18:59:48",big papa,I’m gonna have beans on toast for breakfast tomorrow,
"2022-12-21,18:59:36",big papa,My dad and I just made a monstrous amount of baked beans,
"2022-12-20,17:14:43",big papa,Oh that’s the worst,Hat Tipper Lady Acquirer#1904
"2022-12-20,17:02:19",big papa,But it sounds hard,
"2022-12-20,17:02:13",big papa,Ur guys grades make me anxious,
"2022-12-20,16:09:41",big papa,Imma get that first,
"2022-12-20,16:09:34",big papa,We only have the case,
"2022-12-20,16:09:30",big papa,We need a pillow,
"2022-12-20,16:09:26",big papa,actually wait,
"2022-12-20,16:09:21",big papa,I can ship it to u HAHAHA,
"2022-12-20,16:09:16",big papa,or like,
"2022-12-20,16:09:14",big papa,maybe tomo tho,
"2022-12-20,16:09:10",big papa,Wait I can’t today lmfao,~~Wild~~#5104
"2022-12-20,15:28:02",big papa,Robby when can I see u and give it to u,
"2022-12-20,15:27:56",big papa,anyways,
"2022-12-20,15:27:53",big papa,But lowkey quality is so good LOLLL,
"2022-12-20,15:26:54",big papa,Why so giant,
"2022-12-20,15:25:52",big papa,I need it out of my house,
"2022-12-20,15:25:48",big papa,But it’s so scary,
"2022-12-20,15:25:44",big papa,I need to get a pillow tho,
"2022-12-20,15:22:25",big papa,FINALLY,
"2022-12-20,15:22:21",big papa,Ur gift came in the mail,
"2022-12-20,15:22:12",big papa,Robby,
"2022-12-19,23:12:40",big papa,And some Asians are Latina,
"2022-12-19,23:12:36",big papa,I swear sometimes i really think like latinas are Asian,
"2022-12-19,23:12:22",big papa,She’s 100% Latina,
"2022-12-19,23:12:10",big papa,This girl popped up on my tiktok,
"2022-12-19,23:11:57",big papa,Bruh,
"2022-12-19,01:32:35",big papa,U did what where,Hat Tipper Lady Acquirer#1904
"2022-12-18,23:37:29",big papa,He was fighting someone in the “manga class” 😂,
"2022-12-18,23:37:07",big papa,but look at this,
"2022-12-18,23:37:03",big papa,<@429701532309520404>  new character u don’t know,KFC#2019
"2022-12-18,22:42:48",big papa,the teeny one that looks like a usb,
"2022-12-18,22:42:31",big papa,<@657834634205200395> where did u get ur tiny pen,aamindehkordi#1473
"2022-12-18,20:25:50",big papa,Yup,
"2022-12-18,20:08:29",big papa,There’s a random dog sequence that made me cry for like 3 hrs,
"2022-12-18,20:07:45",big papa,it’s good,KFC#2019
"2022-12-18,19:38:52",big papa,How’s lookism,KFC#2019
